Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Hour(delivery),Hour(order),products.Price (INR),diff-order-delivery,Month Name,Revenue,Calculated Column 1
799,C084,32,5,22-10-2023,01:50:09,01-11-2023,20:22:26,Patna,Birthday,20,1,1792,10,October,8960,Sunday
800,C014,24,5,17-06-2023,21:50:22,21-06-2023,07:12:59,Machilipatnam,Birthday,7,21,535,4,June,2675,Saturday
805,C028,24,3,11-06-2023,14:39:08,14-06-2023,18:07:19,Bareilly,Birthday,18,14,535,3,June,1605,Sunday
810,C059,24,3,15-12-2023,05:57:14,17-12-2023,12:05:52,New Delhi,Birthday,12,5,535,2,December,1605,Friday
811,C020,14,5,18-10-2023,12:04:11,25-10-2023,21:55:52,Bellary,Birthday,21,12,1915,7,October,9575,Wednesday
813,C094,32,4,19-01-2023,08:53:43,23-01-2023,22:01:01,Bhind,Birthday,22,8,1792,4,January,7168,Thursday
835,C089,32,2,05-07-2023,17:35:53,06-07-2023,23:34:11,Cuttack,Birthday,23,17,1792,1,July,3584,Wednesday
837,C036,14,5,19-12-2023,12:57:12,21-12-2023,00:00:36,Raebareli,Birthday,0,12,1915,2,December,9575,Tuesday
845,C032,57,5,17-10-2023,18:51:16,25-10-2023,02:55:03,Hospet,Birthday,2,18,1582,8,October,7910,Tuesday
860,C064,14,1,10-01-2023,19:29:59,13-01-2023,13:30:30,Adoni,Birthday,13,19,1915,3,January,1915,Tuesday
883,C041,36,4,16-07-2023,19:44:04,17-07-2023,21:03:02,Shahjahanpur,Birthday,21,19,203,1,July,812,Sunday
900,C027,57,3,07-04-2023,15:09:00,15-04-2023,08:30:53,Sagar,Birthday,8,15,1582,8,April,4746,Friday
920,C026,45,1,29-06-2023,20:23:05,08-07-2023,23:41:37,Gorakhpur,Birthday,23,20,722,9,June,722,Thursday
931,C053,14,1,17-04-2023,19:48:12,19-04-2023,10:25:35,Mahbubnagar,Birthday,10,19,1915,2,April,1915,Monday
940,C082,57,4,11-01-2023,23:38:25,12-01-2023,04:04:53,Orai,Birthday,4,23,1582,1,January,6328,Wednesday
941,C058,18,4,19-05-2023,09:16:07,22-05-2023,10:28:01,Bidar,Birthday,10,9,781,3,May,3124,Friday
945,C038,18,2,30-07-2023,12:00:02,06-08-2023,12:44:49,Raebareli,Birthday,12,12,781,7,July,1562,Sunday
947,C100,38,3,06-10-2023,19:16:19,08-10-2023,23:24:47,Nadiad,Birthday,23,19,562,2,October,1686,Friday
955,C015,24,4,03-06-2023,00:30:48,07-06-2023,09:07:26,Singrauli,Birthday,9,0,535,4,June,2140,Saturday
964,C098,32,4,19-10-2023,06:39:41,23-10-2023,22:22:39,Jammu,Birthday,22,6,1792,4,October,7168,Thursday
995,C089,57,2,20-07-2023,00:40:38,27-07-2023,11:42:03,Muzaffarnagar,Birthday,11,0,1582,7,July,3164,Thursday
3,C029,67,5,14-07-2023,19:12:03,19-07-2023,17:39:00,Bilaspur,Anniversary,17,19,1374,5,July,6870,Friday
33,C047,8,3,15-04-2023,01:37:27,25-04-2023,02:13:27,Amroha,Anniversary,2,1,252,10,April,756,Saturday
23,C041,12,3,05-05-2023,05:28:33,06-05-2023,12:12:24,Ludhiana,Anniversary,12,5,672,1,May,2016,Friday
69,C091,12,4,02-09-2023,19:21:41,08-09-2023,09:30:02,Hyderabad,Anniversary,9,19,672,6,September,2688,Saturday
34,C071,17,2,01-10-2023,22:58:15,05-10-2023,05:36:46,Tirupati,Anniversary,5,22,1899,4,October,3798,Sunday
70,C037,17,1,28-09-2023,04:21:09,03-10-2023,11:44:33,Vijayanagaram,Anniversary,11,4,1899,5,September,1899,Thursday
18,C072,23,4,10-12-2023,10:46:15,11-12-2023,00:20:29,Moradabad,Anniversary,0,10,1098,1,December,4392,Sunday
30,C044,23,4,13-01-2023,09:23:33,15-01-2023,13:36:58,Bulandshahr,Anniversary,13,9,1098,2,January,4392,Friday
25,C091,30,3,21-07-2023,10:46:57,24-07-2023,14:28:42,Panipat,Anniversary,14,10,751,3,July,2253,Friday
54,C059,30,1,13-04-2023,09:55:01,23-04-2023,14:30:59,Ratlam,Anniversary,14,9,751,10,April,751,Thursday
64,C015,25,1,12-06-2023,02:48:39,15-06-2023,22:05:41,Chittoor,Anniversary,22,2,1202,3,June,1202,Monday
41,C047,54,4,08-06-2023,19:19:50,10-06-2023,14:29:42,Saharsa,Anniversary,14,19,1236,2,June,4944,Thursday
65,C033,54,2,01-09-2023,13:02:28,11-09-2023,06:33:52,Berhampur,Anniversary,6,13,1236,10,September,2472,Friday
45,C097,61,5,28-04-2023,14:26:26,29-04-2023,06:16:36,Haldia,Anniversary,6,14,810,1,April,4050,Friday
79,C010,40,2,01-06-2023,17:29:30,11-06-2023,07:34:53,Varanasi,Anniversary,7,17,1923,10,June,3846,Thursday
88,C008,15,4,22-12-2023,10:02:31,01-01-2024,12:17:55,Avadi,Anniversary,12,10,1488,10,December,5952,Friday
98,C031,8,1,30-10-2023,15:26:00,01-11-2023,16:34:28,Bulandshahr,Anniversary,16,15,252,2,October,252,Monday
111,C009,8,3,21-06-2023,14:18:57,25-06-2023,21:03:57,Ramgarh,Anniversary,21,14,252,4,June,756,Wednesday
120,C050,61,1,25-12-2023,22:26:37,31-12-2023,09:57:24,Kalyan-Dombivli,Anniversary,9,22,810,6,December,810,Monday
124,C030,67,4,21-07-2023,08:44:55,23-07-2023,05:23:44,Bhilwara,Anniversary,5,8,1374,2,July,5496,Friday
135,C087,30,2,13-12-2023,10:20:09,14-12-2023,15:43:20,Bokaro,Anniversary,15,10,751,1,December,1502,Wednesday
136,C036,56,1,05-09-2023,16:08:59,09-09-2023,22:12:18,Guna,Anniversary,22,16,1272,4,September,1272,Tuesday
139,C055,54,4,11-05-2023,04:14:45,16-05-2023,18:12:44,Amritsar,Anniversary,18,4,1236,5,May,4944,Thursday
142,C029,23,2,23-10-2023,02:31:13,27-10-2023,04:24:16,Bharatpur,Anniversary,4,2,1098,4,October,2196,Monday
155,C023,23,3,01-05-2023,14:46:58,06-05-2023,00:00:30,Sambhal,Anniversary,0,14,1098,5,May,3294,Monday
171,C071,54,3,30-06-2023,11:47:49,08-07-2023,12:27:06,Tiruvottiyur,Anniversary,12,11,1236,8,June,3708,Friday
186,C048,61,1,09-05-2023,09:09:44,11-05-2023,00:16:23,Kollam,Anniversary,0,9,810,2,May,810,Tuesday
195,C037,67,5,10-04-2023,05:33:53,17-04-2023,07:51:40,Jamalpur,Anniversary,7,5,1374,7,April,6870,Monday
200,C067,23,5,03-01-2023,20:04:16,08-01-2023,23:18:52,Agartala,Anniversary,23,20,1098,5,January,5490,Tuesday
205,C022,46,5,06-07-2023,05:17:21,09-07-2023,11:47:12,Davanagere,Anniversary,11,5,758,3,July,3790,Thursday
215,C098,17,1,21-05-2023,03:54:26,24-05-2023,12:37:34,Katni,Anniversary,12,3,1899,3,May,1899,Sunday
216,C004,23,1,03-10-2023,15:46:35,08-10-2023,20:46:28,Bhatpara,Anniversary,20,15,1098,5,October,1098,Tuesday
236,C044,23,5,03-09-2023,06:33:52,11-09-2023,02:10:18,Panvel,Anniversary,2,6,1098,8,September,5490,Sunday
241,C067,20,2,05-09-2023,09:52:16,07-09-2023,08:58:21,Indore,Anniversary,8,9,697,2,September,1394,Tuesday
247,C052,23,4,11-10-2023,05:58:48,16-10-2023,02:58:46,Gudivada,Anniversary,2,5,1098,5,October,4392,Wednesday
258,C044,46,5,16-04-2023,05:40:39,20-04-2023,20:05:32,Vijayawada,Anniversary,20,5,758,4,April,3790,Sunday
272,C016,12,1,08-04-2023,09:40:05,18-04-2023,20:13:56,Kumbakonam,Anniversary,20,9,672,10,April,672,Saturday
276,C065,15,2,28-05-2023,01:34:06,01-06-2023,07:05:33,Muzaffarpur,Anniversary,7,1,1488,4,May,2976,Sunday
281,C008,15,3,21-09-2023,20:36:47,25-09-2023,10:27:14,Nellore,Anniversary,10,20,1488,4,September,4464,Thursday
292,C053,54,1,27-09-2023,22:43:35,03-10-2023,01:44:47,Howrah,Anniversary,1,22,1236,6,September,1236,Wednesday
302,C071,25,4,24-10-2023,13:53:05,25-10-2023,17:13:25,Dhanbad,Anniversary,17,13,1202,1,October,4808,Tuesday
313,C056,30,2,22-07-2023,19:24:29,26-07-2023,06:06:13,Thane,Anniversary,6,19,751,4,July,1502,Saturday
322,C056,15,1,11-04-2023,08:32:11,15-04-2023,03:30:27,Udaipur,Anniversary,3,8,1488,4,April,1488,Tuesday
328,C024,23,3,17-04-2023,17:51:38,22-04-2023,08:59:18,Maheshtala,Anniversary,8,17,1098,5,April,3294,Monday
332,C052,20,5,11-04-2023,20:14:13,18-04-2023,14:10:44,Khammam,Anniversary,14,20,697,7,April,3485,Tuesday
339,C083,8,1,20-09-2023,20:07:19,29-09-2023,10:50:19,Sirsa,Anniversary,10,20,252,9,September,252,Wednesday
365,C028,8,5,01-06-2023,15:31:47,04-06-2023,10:15:29,Agra,Anniversary,10,15,252,3,June,1260,Thursday
370,C073,54,2,09-07-2023,05:57:39,13-07-2023,19:01:40,Danapur,Anniversary,19,5,1236,4,July,2472,Sunday
371,C090,23,4,15-05-2023,01:27:58,19-05-2023,10:28:47,Davanagere,Anniversary,10,1,1098,4,May,4392,Monday
381,C013,25,3,25-01-2023,18:30:03,28-01-2023,06:21:06,Tiruchirappalli,Anniversary,6,18,1202,3,January,3606,Wednesday
384,C004,25,3,11-05-2023,16:57:57,15-05-2023,13:57:13,Bhilai,Anniversary,13,16,1202,4,May,3606,Thursday
398,C080,54,1,05-05-2023,08:45:21,15-05-2023,10:01:43,Dehradun,Anniversary,10,8,1236,10,May,1236,Friday
412,C081,67,2,28-10-2023,09:28:24,31-10-2023,23:14:27,Maheshtala,Anniversary,23,9,1374,3,October,2748,Saturday
425,C071,56,1,30-09-2023,00:02:06,09-10-2023,22:59:28,North Dumdum,Anniversary,22,0,1272,9,September,1272,Saturday
432,C092,12,4,05-01-2023,12:09:27,13-01-2023,19:40:38,Ballia,Anniversary,19,12,672,8,January,2688,Thursday
436,C058,8,1,27-01-2023,06:08:00,03-02-2023,08:15:49,Salem,Anniversary,8,6,252,7,January,252,Friday
439,C037,12,3,13-12-2023,08:56:11,22-12-2023,12:51:06,Hyderabad,Anniversary,12,8,672,9,December,2016,Wednesday
445,C047,30,5,14-06-2023,20:08:42,15-06-2023,14:22:27,Karnal,Anniversary,14,20,751,1,June,3755,Wednesday
461,C083,12,4,22-06-2023,08:12:37,27-06-2023,14:52:56,Srinagar,Anniversary,14,8,672,5,June,2688,Thursday
466,C053,23,1,03-10-2023,13:58:22,11-10-2023,09:59:41,Bally,Anniversary,9,13,1098,8,October,1098,Tuesday
471,C092,23,2,31-01-2023,12:09:01,10-02-2023,05:50:06,Tirunelveli,Anniversary,5,12,1098,10,January,2196,Tuesday
472,C015,56,1,24-12-2023,07:32:38,30-12-2023,22:46:18,Khammam,Anniversary,22,7,1272,6,December,1272,Sunday
475,C099,46,2,04-12-2023,07:21:23,08-12-2023,13:32:22,Jalgaon,Anniversary,13,7,758,4,December,1516,Monday
476,C067,40,2,18-09-2023,01:17:18,20-09-2023,17:53:14,Moradabad,Anniversary,17,1,1923,2,September,3846,Monday
482,C050,23,3,05-06-2023,20:33:38,14-06-2023,20:56:35,Ludhiana,Anniversary,20,20,1098,9,June,3294,Monday
491,C095,30,1,24-10-2023,06:14:34,02-11-2023,22:59:20,Muzaffarnagar,Anniversary,22,6,751,9,October,751,Tuesday
500,C013,61,2,29-06-2023,10:07:52,05-07-2023,12:14:25,Bongaigaon,Anniversary,12,10,810,6,June,1620,Thursday
501,C066,46,2,02-09-2023,16:27:41,08-09-2023,07:33:36,Navi Mumbai,Anniversary,7,16,758,6,September,1516,Saturday
504,C058,25,1,14-07-2023,13:04:42,24-07-2023,05:20:36,Meerut,Anniversary,5,13,1202,10,July,1202,Friday
510,C017,54,5,08-12-2023,13:00:05,17-12-2023,06:14:47,Panipat,Anniversary,6,13,1236,9,December,6180,Friday
523,C071,30,3,02-07-2023,13:37:08,09-07-2023,15:38:36,Muzaffarpur,Anniversary,15,13,751,7,July,2253,Sunday
532,C036,30,5,02-09-2023,13:25:06,10-09-2023,02:55:07,Bharatpur,Anniversary,2,13,751,8,September,3755,Saturday
535,C017,25,3,08-07-2023,21:59:28,11-07-2023,06:30:40,Saharsa,Anniversary,6,21,1202,3,July,3606,Saturday
539,C056,20,3,09-06-2023,15:39:18,16-06-2023,14:17:05,Jehanabad,Anniversary,14,15,697,7,June,2091,Friday
542,C051,54,5,07-07-2023,19:41:20,12-07-2023,09:52:12,Satara,Anniversary,9,19,1236,5,July,6180,Friday
547,C088,30,5,10-01-2023,02:30:12,19-01-2023,13:56:41,Ahmedabad,Anniversary,13,2,751,9,January,3755,Tuesday
551,C088,67,1,19-04-2023,20:43:42,23-04-2023,15:25:04,Kurnool,Anniversary,15,20,1374,4,April,1374,Wednesday
555,C100,56,4,28-06-2023,12:05:43,30-06-2023,17:58:12,Ratlam,Anniversary,17,12,1272,2,June,5088,Wednesday
556,C073,17,1,13-12-2023,15:34:22,21-12-2023,15:49:48,Cuttack,Anniversary,15,15,1899,8,December,1899,Wednesday
564,C007,40,1,07-04-2023,00:40:20,15-04-2023,06:06:57,Gandhinagar,Anniversary,6,0,1923,8,April,1923,Friday
572,C060,25,5,04-06-2023,15:48:37,10-06-2023,10:11:48,Kamarhati,Anniversary,10,15,1202,6,June,6010,Sunday
577,C008,20,4,28-10-2023,14:51:26,05-11-2023,18:50:45,Hazaribagh,Anniversary,18,14,697,8,October,2788,Saturday
583,C025,56,4,18-09-2023,16:47:25,22-09-2023,19:58:33,Hosur,Anniversary,19,16,1272,4,September,5088,Monday
589,C093,40,3,09-12-2023,21:23:17,19-12-2023,01:21:34,Lucknow,Anniversary,1,21,1923,10,December,5769,Saturday
590,C006,23,2,19-01-2023,21:36:21,23-01-2023,05:53:50,Durg,Anniversary,5,21,1098,4,January,2196,Thursday
594,C060,20,2,26-05-2023,21:26:03,01-06-2023,04:59:28,Varanasi,Anniversary,4,21,697,6,May,1394,Friday
603,C079,8,3,29-05-2023,05:23:57,07-06-2023,15:14:45,Tiruvottiyur,Anniversary,15,5,252,9,May,756,Monday
609,C024,25,5,27-10-2023,11:08:56,28-10-2023,23:46:55,Hazaribagh,Anniversary,23,11,1202,1,October,6010,Friday
620,C074,67,3,11-07-2023,22:23:01,18-07-2023,01:24:50,Chapra,Anniversary,1,22,1374,7,July,4122,Tuesday
626,C024,40,5,23-09-2023,15:12:58,27-09-2023,08:14:22,Bellary,Anniversary,8,15,1923,4,September,9615,Saturday
641,C063,15,4,18-05-2023,23:59:56,26-05-2023,19:14:55,South Dumdum,Anniversary,19,23,1488,8,May,5952,Thursday
644,C050,67,1,01-09-2023,14:54:36,11-09-2023,11:21:18,Parbhani,Anniversary,11,14,1374,10,September,1374,Friday
663,C094,15,2,11-10-2023,14:47:08,12-10-2023,22:32:05,Hosur,Anniversary,22,14,1488,1,October,2976,Wednesday
670,C057,23,5,01-06-2023,05:47:59,10-06-2023,05:09:00,Bhopal,Anniversary,5,5,1098,9,June,5490,Thursday
679,C019,56,2,05-10-2023,17:29:19,14-10-2023,12:58:06,Durg,Anniversary,12,17,1272,9,October,2544,Thursday
680,C018,56,1,02-12-2023,22:20:31,08-12-2023,02:33:10,Avadi,Anniversary,2,22,1272,6,December,1272,Saturday
681,C098,23,5,29-01-2023,10:08:06,05-02-2023,12:01:28,Nashik,Anniversary,12,10,1098,7,January,5490,Sunday
688,C015,54,2,28-01-2023,19:02:07,30-01-2023,13:51:22,Lucknow,Anniversary,13,19,1236,2,January,2472,Saturday
694,C018,23,2,15-04-2023,19:26:27,21-04-2023,16:58:51,Kozhikode,Anniversary,16,19,1098,6,April,2196,Saturday
706,C091,67,2,26-04-2023,05:35:11,04-05-2023,13:13:10,Madurai,Anniversary,13,5,1374,8,April,2748,Wednesday
710,C087,54,5,22-05-2023,01:33:03,29-05-2023,01:43:52,Jalna,Anniversary,1,1,1236,7,May,6180,Monday
717,C059,67,5,25-06-2023,06:18:32,26-06-2023,23:20:48,Yamunanagar,Anniversary,23,6,1374,1,June,6870,Sunday
737,C068,46,5,14-09-2023,07:35:50,17-09-2023,13:37:05,Bhilwara,Anniversary,13,7,758,3,September,3790,Thursday
749,C099,12,2,19-06-2023,13:13:17,24-06-2023,03:37:13,Nanded,Anniversary,3,13,672,5,June,1344,Monday
751,C084,23,5,10-04-2023,07:12:34,15-04-2023,01:52:34,Gandhidham,Anniversary,1,7,1098,5,April,5490,Monday
758,C043,40,5,16-10-2023,09:12:26,20-10-2023,03:46:58,Ajmer,Anniversary,3,9,1923,4,October,9615,Monday
770,C080,25,3,29-05-2023,00:20:57,07-06-2023,09:39:12,Pallavaram,Anniversary,9,0,1202,9,May,3606,Monday
778,C033,61,4,10-05-2023,03:58:40,13-05-2023,11:57:17,Raebareli,Anniversary,11,3,810,3,May,3240,Wednesday
781,C084,40,2,27-09-2023,15:26:58,05-10-2023,19:39:28,Muzaffarnagar,Anniversary,19,15,1923,8,September,3846,Wednesday
784,C042,56,2,02-06-2023,08:25:52,07-06-2023,06:16:19,Bhalswa Jahangir Pur,Anniversary,6,8,1272,5,June,2544,Friday
796,C002,61,4,05-05-2023,07:53:26,14-05-2023,08:08:25,Rajkot,Anniversary,8,7,810,9,May,3240,Friday
798,C043,30,5,17-12-2023,17:35:18,26-12-2023,01:52:09,Sultan Pur Majra,Anniversary,1,17,751,9,December,3755,Sunday
812,C058,40,2,12-12-2023,17:19:49,14-12-2023,01:28:32,Ongole,Anniversary,1,17,1923,2,December,3846,Tuesday
815,C098,61,3,29-09-2023,07:08:13,08-10-2023,14:46:18,Bhatpara,Anniversary,14,7,810,9,September,2430,Friday
824,C097,46,4,06-05-2023,07:56:11,07-05-2023,15:23:52,Muzaffarpur,Anniversary,15,7,758,1,May,3032,Saturday
825,C044,25,5,30-06-2023,10:50:24,01-07-2023,18:08:04,Nellore,Anniversary,18,10,1202,1,June,6010,Friday
828,C044,8,3,24-10-2023,16:47:01,01-11-2023,22:18:58,Gwalior,Anniversary,22,16,252,8,October,756,Tuesday
830,C007,46,2,12-01-2023,19:18:53,15-01-2023,05:04:21,Indore,Anniversary,5,19,758,3,January,1516,Thursday
831,C079,56,5,24-05-2023,18:41:33,03-06-2023,19:06:17,Rajahmundry,Anniversary,19,18,1272,10,May,6360,Wednesday
840,C031,67,2,13-01-2023,19:19:35,16-01-2023,11:50:30,Tirunelveli,Anniversary,11,19,1374,3,January,2748,Friday
842,C085,46,2,29-12-2023,17:11:33,01-01-2024,02:27:46,Kulti,Anniversary,2,17,758,3,December,1516,Friday
863,C099,20,3,05-06-2023,09:28:04,15-06-2023,03:13:05,Jehanabad,Anniversary,3,9,697,10,June,2091,Monday
871,C062,15,1,11-06-2023,06:05:30,15-06-2023,20:56:56,Secunderabad,Anniversary,20,6,1488,4,June,1488,Sunday
894,C092,54,4,14-10-2023,14:05:43,21-10-2023,23:10:21,Proddatur,Anniversary,23,14,1236,7,October,4944,Saturday
896,C053,46,1,05-04-2023,04:13:55,10-04-2023,12:50:15,Haldia,Anniversary,12,4,758,5,April,758,Wednesday
907,C046,30,2,19-04-2023,21:36:41,25-04-2023,11:12:03,Burhanpur,Anniversary,11,21,751,6,April,1502,Wednesday
913,C092,56,5,10-12-2023,18:39:24,12-12-2023,05:37:07,Bharatpur,Anniversary,5,18,1272,2,December,6360,Sunday
917,C052,12,3,24-01-2023,05:56:54,29-01-2023,11:04:23,Bareilly,Anniversary,11,5,672,5,January,2016,Tuesday
921,C078,23,4,18-09-2023,13:52:40,23-09-2023,07:22:26,Ghaziabad,Anniversary,7,13,1098,5,September,4392,Monday
922,C009,23,1,14-12-2023,09:16:24,18-12-2023,08:03:37,Mahbubnagar,Anniversary,8,9,1098,4,December,1098,Thursday
930,C083,61,3,03-06-2023,15:52:31,07-06-2023,19:41:15,Gangtok,Anniversary,19,15,810,4,June,2430,Saturday
946,C050,17,4,02-12-2023,11:07:29,09-12-2023,17:43:17,Ratlam,Anniversary,17,11,1899,7,December,7596,Saturday
953,C076,40,1,03-09-2023,00:26:01,04-09-2023,07:33:50,Varanasi,Anniversary,7,0,1923,1,September,1923,Sunday
957,C038,23,1,15-12-2023,01:56:38,17-12-2023,21:07:55,Kanpur,Anniversary,21,1,1098,2,December,1098,Friday
959,C098,40,1,21-12-2023,01:54:46,26-12-2023,21:05:45,Raebareli,Anniversary,21,1,1923,5,December,1923,Thursday
962,C028,17,5,29-09-2023,11:55:53,01-10-2023,16:15:08,Kalyan-Dombivli,Anniversary,16,11,1899,2,September,9495,Friday
970,C020,54,4,13-04-2023,03:26:33,21-04-2023,21:37:17,Siliguri,Anniversary,21,3,1236,8,April,4944,Thursday
972,C026,30,2,30-04-2023,01:34:34,02-05-2023,05:27:14,Ujjain,Anniversary,5,1,751,2,April,1502,Sunday
976,C017,17,2,19-05-2023,07:11:09,20-05-2023,08:38:28,Raichur,Anniversary,8,7,1899,1,May,3798,Friday
980,C067,12,5,21-09-2023,20:35:26,30-09-2023,00:43:39,Bijapur,Anniversary,0,20,672,9,September,3360,Thursday
981,C014,46,2,02-04-2023,20:01:08,03-04-2023,20:21:37,Dehradun,Anniversary,20,20,758,1,April,1516,Sunday
993,C082,61,5,08-10-2023,21:34:06,14-10-2023,15:55:58,Kishanganj,Anniversary,15,21,810,6,October,4050,Sunday
996,C077,25,5,13-05-2023,06:55:09,19-05-2023,05:41:20,Faridabad,Anniversary,5,6,1202,6,May,6010,Saturday
